ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1+StopWordRemoval,FNS31201,SYSTEM1.TXT,0.78824,0.03753,0.07166,4

ROUGE-2+StopWordRemoval,FNS31201,SYSTEM1.TXT,0.36808,0.01483,0.02852,4

ROUGE-SU4+StopWordRemoval,FNS31201,SYSTEM1.TXT,0.48005,0.02004,0.03847,4

ROUGE-L+StopWordRemoval,FNS31685,SYSTEM1.TXT,0.49889,0.22491,0.31005,3

ROUGE-1+StopWordRemoval,FNS31685,SYSTEM1.TXT,0.70042,0.17991,0.28629,3

ROUGE-2+StopWordRemoval,FNS31685,SYSTEM1.TXT,0.32295,0.07635,0.12350,3

ROUGE-SU4+StopWordRemoval,FNS31685,SYSTEM1.TXT,0.40136,0.09721,0.15651,3

ROUGE-L+StopWordRemoval,FNS31202,SYSTEM1.TXT,0.54482,0.10912,0.18183,3

ROUGE-1+StopWordRemoval,FNS31202,SYSTEM1.TXT,0.76011,0.06139,0.11361,3

ROUGE-2+StopWordRemoval,FNS31202,SYSTEM1.TXT,0.31674,0.02585,0.04779,3

ROUGE-SU4+StopWordRemoval,FNS31202,SYSTEM1.TXT,0.41868,0.03277,0.06079,3

ROUGE-L+StopWordRemoval,FNS31203,SYSTEM1.TXT,0.51576,0.19444,0.28242,3

ROUGE-1+StopWordRemoval,FNS31203,SYSTEM1.TXT,0.73739,0.14309,0.23967,3

ROUGE-2+StopWordRemoval,FNS31203,SYSTEM1.TXT,0.31511,0.05514,0.09386,3

ROUGE-SU4+StopWordRemoval,FNS31203,SYSTEM1.TXT,0.41498,0.07358,0.12500,3

ROUGE-L+StopWordRemoval,FNS31204,SYSTEM1.TXT,0.46641,0.16956,0.24871,3

ROUGE-1+StopWordRemoval,FNS31204,SYSTEM1.TXT,0.67867,0.10713,0.18505,3

ROUGE-2+StopWordRemoval,FNS31204,SYSTEM1.TXT,0.23230,0.03629,0.06277,3

ROUGE-SU4+StopWordRemoval,FNS31204,SYSTEM1.TXT,0.32852,0.05017,0.08705,3

ROUGE-L+StopWordRemoval,FNS32414,SYSTEM1.TXT,0.46919,0.22979,0.30850,3

ROUGE-1+StopWordRemoval,FNS32414,SYSTEM1.TXT,0.64923,0.24648,0.35731,3

ROUGE-2+StopWordRemoval,FNS32414,SYSTEM1.TXT,0.23932,0.09438,0.13538,3

ROUGE-SU4+StopWordRemoval,FNS32414,SYSTEM1.TXT,0.33723,0.12655,0.18403,3

ROUGE-L+StopWordRemoval,FNS31567,SYSTEM1.TXT,0.48084,0.13046,0.20524,4

ROUGE-1+StopWordRemoval,FNS31567,SYSTEM1.TXT,0.73243,0.06863,0.12549,4

ROUGE-2+StopWordRemoval,FNS31567,SYSTEM1.TXT,0.33630,0.02641,0.04897,4

ROUGE-SU4+StopWordRemoval,FNS31567,SYSTEM1.TXT,0.44347,0.03651,0.06747,4

ROUGE-L+StopWordRemoval,FNS32657,SYSTEM1.TXT,0.54663,0.11599,0.19138,3

ROUGE-1+StopWordRemoval,FNS32657,SYSTEM1.TXT,0.74873,0.04925,0.09242,3

ROUGE-2+StopWordRemoval,FNS32657,SYSTEM1.TXT,0.31035,0.01749,0.03311,3

ROUGE-SU4+StopWordRemoval,FNS32657,SYSTEM1.TXT,0.41624,0.02469,0.04662,3

ROUGE-L+StopWordRemoval,FNS31568,SYSTEM1.TXT,0.37918,0.19152,0.25450,3

ROUGE-1+StopWordRemoval,FNS31568,SYSTEM1.TXT,0.59694,0.17203,0.26709,3

ROUGE-2+StopWordRemoval,FNS31568,SYSTEM1.TXT,0.21179,0.05727,0.09016,3

ROUGE-SU4+StopWordRemoval,FNS31568,SYSTEM1.TXT,0.30171,0.08227,0.12928,3

ROUGE-L+StopWordRemoval,FNS32097,SYSTEM1.TXT,0.55587,0.10037,0.17004,4

ROUGE-1+StopWordRemoval,FNS32097,SYSTEM1.TXT,0.72746,0.04632,0.08709,4

ROUGE-2+StopWordRemoval,FNS32097,SYSTEM1.TXT,0.29479,0.01616,0.03063,4

ROUGE-SU4+StopWordRemoval,FNS32097,SYSTEM1.TXT,0.39734,0.02243,0.04246,4

ROUGE-L+StopWordRemoval,FNS32098,SYSTEM1.TXT,0.54870,0.21528,0.30924,4

ROUGE-1+StopWordRemoval,FNS32098,SYSTEM1.TXT,0.71182,0.23094,0.34874,4

ROUGE-2+StopWordRemoval,FNS32098,SYSTEM1.TXT,0.35400,0.10148,0.15775,4

ROUGE-SU4+StopWordRemoval,FNS32098,SYSTEM1.TXT,0.44544,0.13111,0.20259,4

ROUGE-L+StopWordRemoval,FNS31681,SYSTEM1.TXT,0.47370,0.24474,0.32274,4

ROUGE-1+StopWordRemoval,FNS31681,SYSTEM1.TXT,0.67454,0.19536,0.30297,4

ROUGE-2+StopWordRemoval,FNS31681,SYSTEM1.TXT,0.27340,0.07490,0.11759,4

ROUGE-SU4+StopWordRemoval,FNS31681,SYSTEM1.TXT,0.36631,0.10034,0.15753,4

ROUGE-L+StopWordRemoval,FNS32771,SYSTEM1.TXT,0.52607,0.11985,0.19522,4

ROUGE-1+StopWordRemoval,FNS32771,SYSTEM1.TXT,0.73077,0.06948,0.12690,4

ROUGE-2+StopWordRemoval,FNS32771,SYSTEM1.TXT,0.33229,0.02930,0.05385,4

ROUGE-SU4+StopWordRemoval,FNS32771,SYSTEM1.TXT,0.42964,0.03796,0.06976,4

ROUGE-L+StopWordRemoval,FNS31440,SYSTEM1.TXT,0.67070,0.13820,0.22917,3

ROUGE-1+StopWordRemoval,FNS31440,SYSTEM1.TXT,0.83542,0.08924,0.16125,3

ROUGE-2+StopWordRemoval,FNS31440,SYSTEM1.TXT,0.43886,0.04378,0.07961,3

ROUGE-SU4+StopWordRemoval,FNS31440,SYSTEM1.TXT,0.52481,0.05179,0.09427,3

ROUGE-L+StopWordRemoval,FNS33070,SYSTEM1.TXT,0.63308,0.08857,0.15540,4

ROUGE-1+StopWordRemoval,FNS33070,SYSTEM1.TXT,0.77963,0.05788,0.10775,4

ROUGE-2+StopWordRemoval,FNS33070,SYSTEM1.TXT,0.39361,0.03010,0.05592,4

ROUGE-SU4+StopWordRemoval,FNS33070,SYSTEM1.TXT,0.49708,0.03636,0.06777,4

ROUGE-L+StopWordRemoval,FNS32538,SYSTEM1.TXT,0.60461,0.19874,0.29915,5

ROUGE-1+StopWordRemoval,FNS32538,SYSTEM1.TXT,0.74857,0.17770,0.28722,5

ROUGE-2+StopWordRemoval,FNS32538,SYSTEM1.TXT,0.36902,0.07862,0.12962,5

ROUGE-SU4+StopWordRemoval,FNS32538,SYSTEM1.TXT,0.45397,0.09925,0.16289,5

ROUGE-L+StopWordRemoval,FNS31329,SYSTEM1.TXT,0.62534,0.19239,0.29425,3

ROUGE-1+StopWordRemoval,FNS31329,SYSTEM1.TXT,0.75543,0.16106,0.26552,3

ROUGE-2+StopWordRemoval,FNS31329,SYSTEM1.TXT,0.35304,0.07220,0.11989,3

ROUGE-SU4+StopWordRemoval,FNS31329,SYSTEM1.TXT,0.44945,0.09110,0.15150,3

ROUGE-L+StopWordRemoval,FNS30913,SYSTEM1.TXT,0.65311,0.17205,0.27235,3

ROUGE-1+StopWordRemoval,FNS30913,SYSTEM1.TXT,0.80048,0.12685,0.21900,3

ROUGE-2+StopWordRemoval,FNS30913,SYSTEM1.TXT,0.35073,0.05362,0.09302,3

ROUGE-SU4+StopWordRemoval,FNS30913,SYSTEM1.TXT,0.45471,0.06865,0.11930,3

ROUGE-L+StopWordRemoval,FNS31573,SYSTEM1.TXT,0.62302,0.16797,0.26460,4

ROUGE-1+StopWordRemoval,FNS31573,SYSTEM1.TXT,0.81261,0.16680,0.27679,4

ROUGE-2+StopWordRemoval,FNS31573,SYSTEM1.TXT,0.44543,0.07432,0.12738,4

ROUGE-SU4+StopWordRemoval,FNS31573,SYSTEM1.TXT,0.52458,0.09468,0.16040,4

ROUGE-L+StopWordRemoval,FNS32541,SYSTEM1.TXT,0.58793,0.18758,0.28442,3

ROUGE-1+StopWordRemoval,FNS32541,SYSTEM1.TXT,0.78358,0.14640,0.24671,3

ROUGE-2+StopWordRemoval,FNS32541,SYSTEM1.TXT,0.31386,0.06774,0.11144,3

ROUGE-SU4+StopWordRemoval,FNS32541,SYSTEM1.TXT,0.44028,0.08427,0.14147,3

ROUGE-L+StopWordRemoval,FNS31452,SYSTEM1.TXT,0.66529,0.11527,0.19650,5

ROUGE-1+StopWordRemoval,FNS31452,SYSTEM1.TXT,0.78385,0.05891,0.10958,5

ROUGE-2+StopWordRemoval,FNS31452,SYSTEM1.TXT,0.35937,0.02451,0.04590,5

ROUGE-SU4+StopWordRemoval,FNS31452,SYSTEM1.TXT,0.46836,0.03163,0.05926,5

ROUGE-L+StopWordRemoval,FNS31333,SYSTEM1.TXT,0.32705,0.18523,0.23651,3

ROUGE-1+StopWordRemoval,FNS31333,SYSTEM1.TXT,0.54271,0.11170,0.18527,3

ROUGE-2+StopWordRemoval,FNS31333,SYSTEM1.TXT,0.18609,0.03190,0.05446,3

ROUGE-SU4+StopWordRemoval,FNS31333,SYSTEM1.TXT,0.27898,0.04968,0.08433,3

ROUGE-L+StopWordRemoval,FNS32543,SYSTEM1.TXT,0.57823,0.16406,0.25560,4

ROUGE-1+StopWordRemoval,FNS32543,SYSTEM1.TXT,0.75150,0.11203,0.19499,4

ROUGE-2+StopWordRemoval,FNS32543,SYSTEM1.TXT,0.34209,0.04544,0.08023,4

ROUGE-SU4+StopWordRemoval,FNS32543,SYSTEM1.TXT,0.43795,0.05913,0.10419,4

ROUGE-L+StopWordRemoval,FNS32545,SYSTEM1.TXT,0.64302,0.10602,0.18202,4

ROUGE-1+StopWordRemoval,FNS32545,SYSTEM1.TXT,0.84395,0.04220,0.08038,4

ROUGE-2+StopWordRemoval,FNS32545,SYSTEM1.TXT,0.42711,0.01907,0.03652,4

ROUGE-SU4+StopWordRemoval,FNS32545,SYSTEM1.TXT,0.51922,0.02373,0.04538,4

ROUGE-L+StopWordRemoval,FNS32424,SYSTEM1.TXT,0.48680,0.17708,0.25970,4

ROUGE-1+StopWordRemoval,FNS32424,SYSTEM1.TXT,0.68672,0.20131,0.31135,4

ROUGE-2+StopWordRemoval,FNS32424,SYSTEM1.TXT,0.31867,0.08717,0.13690,4

ROUGE-SU4+StopWordRemoval,FNS32424,SYSTEM1.TXT,0.39426,0.11082,0.17301,4

ROUGE-L+StopWordRemoval,FNS31699,SYSTEM1.TXT,0.66593,0.08313,0.14781,3

ROUGE-1+StopWordRemoval,FNS31699,SYSTEM1.TXT,0.80186,0.04130,0.07856,3

ROUGE-2+StopWordRemoval,FNS31699,SYSTEM1.TXT,0.36867,0.01828,0.03483,3

ROUGE-SU4+StopWordRemoval,FNS31699,SYSTEM1.TXT,0.46762,0.02234,0.04264,3

ROUGE-L+StopWordRemoval,FNS31336,SYSTEM1.TXT,0.43341,0.14594,0.21836,4

ROUGE-1+StopWordRemoval,FNS31336,SYSTEM1.TXT,0.66183,0.08017,0.14302,4

ROUGE-2+StopWordRemoval,FNS31336,SYSTEM1.TXT,0.27453,0.02546,0.04660,4

ROUGE-SU4+StopWordRemoval,FNS31336,SYSTEM1.TXT,0.35877,0.03780,0.06839,4

ROUGE-L+StopWordRemoval,FNS32548,SYSTEM1.TXT,0.50837,0.13100,0.20832,3

ROUGE-1+StopWordRemoval,FNS32548,SYSTEM1.TXT,0.68192,0.09057,0.15990,3

ROUGE-2+StopWordRemoval,FNS32548,SYSTEM1.TXT,0.25106,0.03431,0.06037,3

ROUGE-SU4+StopWordRemoval,FNS32548,SYSTEM1.TXT,0.34253,0.04420,0.07830,3

ROUGE-L+StopWordRemoval,FNS30920,SYSTEM1.TXT,0.62628,0.09952,0.17175,3

ROUGE-1+StopWordRemoval,FNS30920,SYSTEM1.TXT,0.81190,0.06738,0.12443,3

ROUGE-2+StopWordRemoval,FNS30920,SYSTEM1.TXT,0.34665,0.02770,0.05131,3

ROUGE-SU4+StopWordRemoval,FNS30920,SYSTEM1.TXT,0.45184,0.03593,0.06656,3

ROUGE-L+StopWordRemoval,FNS32540,SYSTEM1.TXT,0.64005,0.13553,0.22369,3

ROUGE-1+StopWordRemoval,FNS32540,SYSTEM1.TXT,0.77315,0.09848,0.17471,3

ROUGE-2+StopWordRemoval,FNS32540,SYSTEM1.TXT,0.41180,0.04045,0.07367,3

ROUGE-SU4+StopWordRemoval,FNS32540,SYSTEM1.TXT,0.48214,0.05304,0.09557,3

ROUGE-L+StopWordRemoval,FNS30800,SYSTEM1.TXT,0.56096,0.15453,0.24231,3

ROUGE-1+StopWordRemoval,FNS30800,SYSTEM1.TXT,0.74900,0.09166,0.16333,3

ROUGE-2+StopWordRemoval,FNS30800,SYSTEM1.TXT,0.30666,0.03419,0.06152,3

ROUGE-SU4+StopWordRemoval,FNS30800,SYSTEM1.TXT,0.41957,0.04701,0.08455,3

ROUGE-L+StopWordRemoval,FNS30922,SYSTEM1.TXT,0.56774,0.14382,0.22951,3

ROUGE-1+StopWordRemoval,FNS30922,SYSTEM1.TXT,0.74331,0.08546,0.15329,3

ROUGE-2+StopWordRemoval,FNS30922,SYSTEM1.TXT,0.30646,0.03219,0.05825,3

ROUGE-SU4+StopWordRemoval,FNS30922,SYSTEM1.TXT,0.41181,0.04309,0.07802,3

ROUGE-L+StopWordRemoval,FNS30924,SYSTEM1.TXT,0.54595,0.12405,0.20216,3

ROUGE-1+StopWordRemoval,FNS30924,SYSTEM1.TXT,0.73808,0.05747,0.10664,3

ROUGE-2+StopWordRemoval,FNS30924,SYSTEM1.TXT,0.26917,0.02077,0.03856,3

ROUGE-SU4+StopWordRemoval,FNS30924,SYSTEM1.TXT,0.37682,0.02819,0.05245,3

ROUGE-L+StopWordRemoval,FNS30927,SYSTEM1.TXT,0.58643,0.14769,0.23596,3

ROUGE-1+StopWordRemoval,FNS30927,SYSTEM1.TXT,0.77122,0.10007,0.17715,3

ROUGE-2+StopWordRemoval,FNS30927,SYSTEM1.TXT,0.31554,0.03675,0.06583,3

ROUGE-SU4+StopWordRemoval,FNS30927,SYSTEM1.TXT,0.42069,0.04961,0.08875,3

ROUGE-L+StopWordRemoval,FNS30808,SYSTEM1.TXT,0.71430,0.11818,0.20281,6

ROUGE-1+StopWordRemoval,FNS30808,SYSTEM1.TXT,0.87872,0.04157,0.07939,6

ROUGE-2+StopWordRemoval,FNS30808,SYSTEM1.TXT,0.47766,0.02049,0.03930,6

ROUGE-SU4+StopWordRemoval,FNS30808,SYSTEM1.TXT,0.56800,0.02448,0.04694,6

ROUGE-L+StopWordRemoval,FNS31661,SYSTEM1.TXT,0.60660,0.16667,0.26149,3

ROUGE-1+StopWordRemoval,FNS31661,SYSTEM1.TXT,0.78184,0.12549,0.21626,3

ROUGE-2+StopWordRemoval,FNS31661,SYSTEM1.TXT,0.35586,0.04961,0.08707,3

ROUGE-SU4+StopWordRemoval,FNS31661,SYSTEM1.TXT,0.45826,0.06587,0.11518,3

ROUGE-L+StopWordRemoval,FNS31540,SYSTEM1.TXT,0.48318,0.16066,0.24114,3

ROUGE-1+StopWordRemoval,FNS31540,SYSTEM1.TXT,0.68534,0.09436,0.16588,3

ROUGE-2+StopWordRemoval,FNS31540,SYSTEM1.TXT,0.22707,0.03311,0.05779,3

ROUGE-SU4+StopWordRemoval,FNS31540,SYSTEM1.TXT,0.34588,0.04652,0.08202,3

ROUGE-L+StopWordRemoval,FNS31784,SYSTEM1.TXT,0.59281,0.18120,0.27757,3

ROUGE-1+StopWordRemoval,FNS31784,SYSTEM1.TXT,0.71401,0.18158,0.28953,3

ROUGE-2+StopWordRemoval,FNS31784,SYSTEM1.TXT,0.31966,0.07710,0.12423,3

ROUGE-SU4+StopWordRemoval,FNS31784,SYSTEM1.TXT,0.39846,0.09844,0.15788,3

ROUGE-L+StopWordRemoval,FNS32874,SYSTEM1.TXT,0.59113,0.13864,0.22460,4

ROUGE-1+StopWordRemoval,FNS32874,SYSTEM1.TXT,0.81332,0.12493,0.21659,4

ROUGE-2+StopWordRemoval,FNS32874,SYSTEM1.TXT,0.39268,0.05170,0.09137,4

ROUGE-SU4+StopWordRemoval,FNS32874,SYSTEM1.TXT,0.49237,0.06672,0.11752,4

ROUGE-L+StopWordRemoval,FNS31664,SYSTEM1.TXT,0.56049,0.23481,0.33097,3

ROUGE-1+StopWordRemoval,FNS31664,SYSTEM1.TXT,0.69885,0.32482,0.44350,3

ROUGE-2+StopWordRemoval,FNS31664,SYSTEM1.TXT,0.39701,0.17519,0.24311,3

ROUGE-SU4+StopWordRemoval,FNS31664,SYSTEM1.TXT,0.46146,0.20509,0.28397,3

ROUGE-L+StopWordRemoval,FNS31424,SYSTEM1.TXT,0.44943,0.21272,0.28876,3

ROUGE-1+StopWordRemoval,FNS31424,SYSTEM1.TXT,0.75336,0.15173,0.25259,3

ROUGE-2+StopWordRemoval,FNS31424,SYSTEM1.TXT,0.39734,0.06695,0.11459,3

ROUGE-SU4+StopWordRemoval,FNS31424,SYSTEM1.TXT,0.49728,0.08846,0.15020,3

ROUGE-L+StopWordRemoval,FNS31546,SYSTEM1.TXT,0.56935,0.10948,0.18364,4

ROUGE-1+StopWordRemoval,FNS31546,SYSTEM1.TXT,0.74477,0.06918,0.12660,4

ROUGE-2+StopWordRemoval,FNS31546,SYSTEM1.TXT,0.31117,0.02877,0.05267,4

ROUGE-SU4+StopWordRemoval,FNS31546,SYSTEM1.TXT,0.40903,0.03682,0.06756,4

ROUGE-L+StopWordRemoval,FNS32071,SYSTEM1.TXT,0.35143,0.18997,0.24663,4

ROUGE-1+StopWordRemoval,FNS32071,SYSTEM1.TXT,0.59654,0.14870,0.23806,4

ROUGE-2+StopWordRemoval,FNS32071,SYSTEM1.TXT,0.21092,0.04436,0.07330,4

ROUGE-SU4+StopWordRemoval,FNS32071,SYSTEM1.TXT,0.30827,0.06861,0.11224,4

ROUGE-L+StopWordRemoval,FNS32072,SYSTEM1.TXT,0.58623,0.12207,0.20207,3

ROUGE-1+StopWordRemoval,FNS32072,SYSTEM1.TXT,0.81746,0.05579,0.10445,3

ROUGE-2+StopWordRemoval,FNS32072,SYSTEM1.TXT,0.42468,0.02546,0.04805,3

ROUGE-SU4+StopWordRemoval,FNS32072,SYSTEM1.TXT,0.51063,0.03119,0.05880,3

ROUGE-L+StopWordRemoval,FNS32074,SYSTEM1.TXT,0.35242,0.12469,0.18420,4

ROUGE-1+StopWordRemoval,FNS32074,SYSTEM1.TXT,0.59989,0.08859,0.15439,4

ROUGE-2+StopWordRemoval,FNS32074,SYSTEM1.TXT,0.20194,0.02600,0.04606,4

ROUGE-SU4+StopWordRemoval,FNS32074,SYSTEM1.TXT,0.29973,0.03996,0.07052,4

ROUGE-L+StopWordRemoval,FNS32196,SYSTEM1.TXT,0.62617,0.14417,0.23437,3

ROUGE-1+StopWordRemoval,FNS32196,SYSTEM1.TXT,0.80456,0.09814,0.17494,3

ROUGE-2+StopWordRemoval,FNS32196,SYSTEM1.TXT,0.42118,0.04566,0.08238,3

ROUGE-SU4+StopWordRemoval,FNS32196,SYSTEM1.TXT,0.50955,0.05577,0.10054,3

ROUGE-L+StopWordRemoval,FNS32197,SYSTEM1.TXT,0.65644,0.09042,0.15894,3

ROUGE-1+StopWordRemoval,FNS32197,SYSTEM1.TXT,0.85030,0.04451,0.08460,3

ROUGE-2+StopWordRemoval,FNS32197,SYSTEM1.TXT,0.41542,0.01800,0.03451,3

ROUGE-SU4+StopWordRemoval,FNS32197,SYSTEM1.TXT,0.51827,0.02397,0.04581,3

ROUGE-L+StopWordRemoval,FNS32879,SYSTEM1.TXT,0.42228,0.17083,0.24326,3

ROUGE-1+StopWordRemoval,FNS32879,SYSTEM1.TXT,0.66554,0.19542,0.30213,3

ROUGE-2+StopWordRemoval,FNS32879,SYSTEM1.TXT,0.26358,0.07622,0.11824,3

ROUGE-SU4+StopWordRemoval,FNS32879,SYSTEM1.TXT,0.35089,0.10064,0.15642,3

ROUGE-L+StopWordRemoval,FNS31306,SYSTEM1.TXT,0.46431,0.14428,0.22015,3

ROUGE-1+StopWordRemoval,FNS31306,SYSTEM1.TXT,0.68160,0.17528,0.27885,3

ROUGE-2+StopWordRemoval,FNS31306,SYSTEM1.TXT,0.28947,0.06862,0.11095,3

ROUGE-SU4+StopWordRemoval,FNS31306,SYSTEM1.TXT,0.39677,0.09509,0.15341,3

ROUGE-L+StopWordRemoval,FNS31794,SYSTEM1.TXT,0.46020,0.12473,0.19627,3

ROUGE-1+StopWordRemoval,FNS31794,SYSTEM1.TXT,0.74286,0.07704,0.13960,3

ROUGE-2+StopWordRemoval,FNS31794,SYSTEM1.TXT,0.36101,0.03245,0.05954,3

ROUGE-SU4+StopWordRemoval,FNS31794,SYSTEM1.TXT,0.44597,0.04113,0.07531,3

ROUGE-L+StopWordRemoval,FNS32886,SYSTEM1.TXT,0.50632,0.12113,0.19549,4

ROUGE-1+StopWordRemoval,FNS32886,SYSTEM1.TXT,0.70981,0.07878,0.14181,4

ROUGE-2+StopWordRemoval,FNS32886,SYSTEM1.TXT,0.26153,0.02701,0.04897,4

ROUGE-SU4+StopWordRemoval,FNS32886,SYSTEM1.TXT,0.38086,0.03884,0.07050,4

ROUGE-L+StopWordRemoval,FNS31677,SYSTEM1.TXT,0.40900,0.16831,0.23848,3

ROUGE-1+StopWordRemoval,FNS31677,SYSTEM1.TXT,0.65471,0.13974,0.23032,3

ROUGE-2+StopWordRemoval,FNS31677,SYSTEM1.TXT,0.26253,0.05431,0.08999,3

ROUGE-SU4+StopWordRemoval,FNS31677,SYSTEM1.TXT,0.35441,0.07187,0.11951,3

ROUGE-L+StopWordRemoval,FNS31678,SYSTEM1.TXT,0.52791,0.12115,0.19708,4

ROUGE-1+StopWordRemoval,FNS31678,SYSTEM1.TXT,0.73982,0.07484,0.13593,4

ROUGE-2+StopWordRemoval,FNS31678,SYSTEM1.TXT,0.27925,0.02741,0.04992,4

ROUGE-SU4+StopWordRemoval,FNS31678,SYSTEM1.TXT,0.39280,0.03801,0.06932,4

ROUGE-L+StopWordRemoval,FNS31315,SYSTEM1.TXT,0.37836,0.25308,0.30329,3

ROUGE-1+StopWordRemoval,FNS31315,SYSTEM1.TXT,0.59219,0.15884,0.25049,3

ROUGE-2+StopWordRemoval,FNS31315,SYSTEM1.TXT,0.23379,0.06189,0.09787,3

ROUGE-SU4+StopWordRemoval,FNS31315,SYSTEM1.TXT,0.31596,0.08206,0.13028,3

ROUGE-L+StopWordRemoval,FNS31316,SYSTEM1.TXT,0.47185,0.15900,0.23785,4

ROUGE-1+StopWordRemoval,FNS31316,SYSTEM1.TXT,0.68235,0.10425,0.18087,4

ROUGE-2+StopWordRemoval,FNS31316,SYSTEM1.TXT,0.23735,0.03534,0.06152,4

ROUGE-SU4+StopWordRemoval,FNS31316,SYSTEM1.TXT,0.34852,0.05126,0.08938,4

ROUGE-L+StopWordRemoval,FNS33053,SYSTEM1.TXT,0.68938,0.08564,0.15236,3

ROUGE-1+StopWordRemoval,FNS33053,SYSTEM1.TXT,0.85476,0.03712,0.07116,3

ROUGE-2+StopWordRemoval,FNS33053,SYSTEM1.TXT,0.50534,0.01993,0.03834,3

ROUGE-SU4+StopWordRemoval,FNS33053,SYSTEM1.TXT,0.58477,0.02324,0.04469,3

ROUGE-L+StopWordRemoval,FNS33054,SYSTEM1.TXT,0.73615,0.12068,0.20736,3

ROUGE-1+StopWordRemoval,FNS33054,SYSTEM1.TXT,0.86943,0.06069,0.11345,3

ROUGE-2+StopWordRemoval,FNS33054,SYSTEM1.TXT,0.50878,0.03326,0.06243,3

ROUGE-SU4+StopWordRemoval,FNS33054,SYSTEM1.TXT,0.59331,0.03834,0.07203,3

ROUGE-L+StopWordRemoval,FNS33057,SYSTEM1.TXT,0.27078,0.18515,0.21992,4

ROUGE-1+StopWordRemoval,FNS33057,SYSTEM1.TXT,0.45574,0.16622,0.24360,4

ROUGE-2+StopWordRemoval,FNS33057,SYSTEM1.TXT,0.15297,0.05357,0.07935,4

ROUGE-SU4+StopWordRemoval,FNS33057,SYSTEM1.TXT,0.23601,0.08023,0.11975,4

ROUGE-L+StopWordRemoval,FNS30907,SYSTEM1.TXT,0.61453,0.13305,0.21874,3

ROUGE-1+StopWordRemoval,FNS30907,SYSTEM1.TXT,0.79312,0.07460,0.13637,3

ROUGE-2+StopWordRemoval,FNS30907,SYSTEM1.TXT,0.34157,0.03201,0.05853,3

ROUGE-SU4+StopWordRemoval,FNS30907,SYSTEM1.TXT,0.44547,0.04033,0.07397,3

ROUGE-L+StopWordRemoval,FNS32092,SYSTEM1.TXT,0.52219,0.15647,0.24080,4

ROUGE-1+StopWordRemoval,FNS32092,SYSTEM1.TXT,0.71568,0.12545,0.21348,4

ROUGE-2+StopWordRemoval,FNS32092,SYSTEM1.TXT,0.27835,0.04763,0.08134,4

ROUGE-SU4+StopWordRemoval,FNS32092,SYSTEM1.TXT,0.39018,0.06516,0.11168,4

ROUGE-L+StopWordRemoval,FNS32648,SYSTEM1.TXT,0.46224,0.18535,0.26460,3

ROUGE-1+StopWordRemoval,FNS32648,SYSTEM1.TXT,0.67080,0.12772,0.21459,3

ROUGE-2+StopWordRemoval,FNS32648,SYSTEM1.TXT,0.26095,0.04568,0.07774,3

ROUGE-SU4+StopWordRemoval,FNS32648,SYSTEM1.TXT,0.36655,0.06437,0.10951,3

ROUGE-L+StopWordRemoval,FNS32408,SYSTEM1.TXT,0.35967,0.15543,0.21706,3

ROUGE-1+StopWordRemoval,FNS32408,SYSTEM1.TXT,0.61131,0.13844,0.22575,3

ROUGE-2+StopWordRemoval,FNS32408,SYSTEM1.TXT,0.23482,0.04951,0.08178,3

ROUGE-SU4+StopWordRemoval,FNS32408,SYSTEM1.TXT,0.33633,0.07099,0.11724,3

ROUGE-L+StopWordRemoval,FNS31319,SYSTEM1.TXT,0.57453,0.12233,0.20171,3

ROUGE-1+StopWordRemoval,FNS31319,SYSTEM1.TXT,0.78765,0.06872,0.12642,3

ROUGE-2+StopWordRemoval,FNS31319,SYSTEM1.TXT,0.39031,0.03085,0.05718,3

ROUGE-SU4+StopWordRemoval,FNS31319,SYSTEM1.TXT,0.47395,0.03815,0.07062,3

ROUGE-L+StopWordRemoval,FNS30901,SYSTEM1.TXT,0.62147,0.22312,0.32836,3

ROUGE-1+StopWordRemoval,FNS30901,SYSTEM1.TXT,0.76843,0.20165,0.31946,3

ROUGE-2+StopWordRemoval,FNS30901,SYSTEM1.TXT,0.35311,0.08369,0.13531,3

ROUGE-SU4+StopWordRemoval,FNS30901,SYSTEM1.TXT,0.45616,0.11099,0.17854,3

ROUGE-L+StopWordRemoval,FNS30902,SYSTEM1.TXT,0.63087,0.13729,0.22551,3

ROUGE-1+StopWordRemoval,FNS30902,SYSTEM1.TXT,0.79353,0.08774,0.15800,3

ROUGE-2+StopWordRemoval,FNS30902,SYSTEM1.TXT,0.36259,0.03452,0.06304,3

ROUGE-SU4+StopWordRemoval,FNS30902,SYSTEM1.TXT,0.46373,0.04571,0.08321,3

ROUGE-L+StopWordRemoval,FNS30903,SYSTEM1.TXT,0.49796,0.14135,0.22019,3

